id,title,genre_ids,overview,release_date,vote_average,vote_count,poster_path,original_language,cast,director
1151021,톡투허,None,"Sean is a Korean-American aspiring filmmaker who came to Korea with dreams of becoming the next BONG Joon Ho. Hyejeong, a budding actress who faced numerous challenges studying acting in the United States, struggled to succeed in Korea. Despite their vastly different paths, they still hold onto their dreams.",2023-10-09,0.0,0,/8rmR51eVFnLO3dSHgS1G7sJ4rRC.jpg,ko,"['Sean Dulake', 'Cho Hye-jeong']",Yoo Ji-tae
1391581,Shoplifters,None,"A spirited 7-year-old, inspired by cartoon heists, ropes his older brother into an audacious plan to swipe candy but the adventure leads to unexpected lessons about family, guilt and second chances.",2023-02-10,0.0,0,/xRv3FbRpbaRm7xW4JGVZEXxmHTv.jpg,en,"['Charles Sah', 'Chiew Zi Xing']",Darwish Syahmi
641,Requiem for a Dream,None,The drug-induced utopias of four Coney Island residents are shattered when their addictions run deep.,2000-10-06,8.015,10380,/nOd6vjEmzCT0k4VYqsA2hwyi87C.jpg,en,"['Ellen Burstyn', 'Jared Leto', 'Jennifer Connelly']",Darren Aronofsky
1417605,DOGTOOTH,None,"Dogtooth follows Klaus, a solitary vampire disguised as a therapist, searching for companionship in a distant and cold world. When a new client enters his life, Klaus sees a glimmer of hope for connection—but his journey reveals much more than he expects.",2024-12-19,8.0,1,/4Bzizu1xcm3aB993K6hPKa60LGK.jpg,en,"['Aedan Warburton', 'Thatcher Chew', 'Mathew Chu']",Aedan Warburton
901563,Close,None,"Two 13-year-old boys spend an idyllic summer together, but their connection is put to the test when they become the subject of speculation at school.",2022-11-01,7.797,895,/dlMNnWs7Mz8Nk5AC447Ew1tD5pn.jpg,fr,"['Eden Dambrine', 'Gustav De Waele', 'Émilie Dequenne']",Lukas Dhont
858058,Burning,None,"Follows the deadly Australian bushfires of 2019-2020, known as ‘Black Summer’. Burning is an exploration of what happened as told from the perspective of victims of the fires, activists and scientists.",2021-09-09,6.8,14,/pdEgV6PckeiVcnComUw8bOirrpC.jpg,en,[],Eva Orner
580175,Druk,None,Four high school teachers launch a drinking experiment: upholding a constant low level of intoxication.,2020-09-24,7.635,3483,/aDcIt4NHURLKnAEu7gow51Yd00Q.jpg,da,"['Mads Mikkelsen', 'Thomas Bo Larsen', 'Magnus Millang']",Thomas Vinterberg
398818,Call Me by Your Name,None,"In the summer of 1983, a 17-year-old Elio spends his days in his family's villa in Italy. One day Oliver, a graduate student, arrives to assist Elio's father, a professor of Greco-Roman culture. Soon, Elio and Oliver discover a summer that will alter their lives forever.",2017-07-28,8.1,12360,/gXiE0WveDnT0n5J4sW9TMxXF4oT.jpg,en,"['Armie Hammer', 'Timothée Chalamet', 'Michael Stuhlbarg']",Luca Guadagnino
80,Before Sunset,None,"Nine years later, Jesse travels across Europe giving readings from a book he wrote about the night he spent in Vienna with Celine. After his reading in Paris, Celine finds him, and they spend part of the day together before Jesse has to again leave for a flight. They are both in relationships now, and Jesse has a son, but as their strong feelings for each other start to return, both confess a longing for more.",2004-06-16,7.809,3522,/94Yl2xVB7YIRK4IgA0RqYGiNgkB.jpg,en,"['Ethan Hawke', 'Julie Delpy', 'Vernon Dobtcheff']",Richard Linklater
14160,Up,None,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",2009-05-28,7.957,20807,/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg,en,"['Ed Asner', 'Christopher Plummer', 'Jordan Nagai']",Pete Docter
76203,12 Years a Slave,None,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",2013-10-18,7.94,11517,/xdANQijuNrJaw1HA61rDccME4Tm.jpg,en,"['Chiwetel Ejiofor', 'Michael Fassbender', ""Lupita Nyong'o""]",Steve McQueen
13785,Best in Show,None,"The tension is palpable, the excitement is mounting and the heady scent of competition is in the air as hundreds of eager contestants from across America prepare to take part in what is undoubtedly one of the greatest events of their lives -- the Mayflower Dog Show. The canine contestants and their owners are as wondrously diverse as the great country that has bred them.",2000-09-29,6.857,602,/qkYBCMN26SxkQww4gLxUXQm5vr4.jpg,en,"['Bob Balaban', 'Jennifer Coolidge', 'Christopher Guest']",Christopher Guest
666277,Past Lives,None,"After decades apart, childhood friends Nora and Hae Sung are reunited in New York for one fateful weekend as they confront notions of destiny, love, and the choices that make a life.",2023-06-02,7.737,1964,/k3waqVXSnvCZWfJYNtdamTgTtTA.jpg,en,"['Greta Lee', 'Teo Yoo', 'John Magaro']",Celine Song
44379,Les Glaneurs et la Glaneuse,None,"Varda focuses her eye on gleaners: those who scour already-reaped fields for the odd potato or turnip. Her investigation leads from forgotten corners of the French countryside to off-hours at the green markets of Paris, following those who insist on finding a use for that which society has cast off, whether out of necessity or activism.",2000-07-07,7.633,199,/6IdCTKi4Eu7i897jpe59wIDGCri.jpg,fr,"['Bodan Litnanski', 'Agnès Varda', 'François Wertheimer']",Agnès Varda
98,Gladiator,None,"After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",2000-05-04,8.22,19883,/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,en,"['Russell Crowe', 'Joaquin Phoenix', 'Connie Nielsen']",Ridley Scott
660120,Verdens verste menneske,None,"The chronicles of four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is.",2021-10-13,7.5,1535,/1NxGNQchGBTHXJ6RShLY1IlZqWn.jpg,no,"['Renate Reinsve', 'Anders Danielsen Lie', 'Herbert Nordrum']",Joachim Trier
497828,Triangle of Sadness,None,"A celebrity model couple are invited on a luxury cruise for the uber-rich, helmed by an unhinged, alcoholic captain. What first appears Instagrammable ends catastrophically, leaving the survivors stranded on a desert island in a struggle of hierarchy.",2022-09-18,7.051,2484,/k9eLozCgCed5FGTSdHu0bBElAV8.jpg,en,"['Harris Dickinson', 'Charlbi Dean', 'Dolly de Leon']",Ruben Östlund
121,The Lord of the Rings: The Two Towers,None,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",2002-12-18,8.408,22747,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,en,"['Elijah Wood', 'Ian McKellen', 'Viggo Mortensen']",Peter Jackson
514847,The Hunt,None,"Twelve strangers wake up in a clearing. They don't know where they are—or how they got there. In the shadow of a dark internet conspiracy theory, ruthless elitists gather at a remote location to hunt humans for sport. But their master plan is about to be derailed when one of the hunted turns the tables on her pursuers.",2020-03-11,6.627,3377,/wxPhn4ef1EAo5njxwBkAEVrlJJG.jpg,en,"['Betty Gilpin', 'Hilary Swank', 'Ethan Suplee']",Craig Zobel
179144,La grande bellezza,None,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.",2013-05-21,7.507,3172,/1cmOc3ZPkuCTOTqHEsRr3Pk81Um.jpg,it,"['Toni Servillo', 'Carlo Verdone', 'Sabrina Ferilli']",Paolo Sorrentino
31032,Moartea domnului Lăzărescu,None,"After suffering terrible headaches and stomach cramps, Mr. Lăzărescu, a lonely 63 year-old man, calls for an ambulance, beginning one man’s hellish journey through Bucharest hospitals in search of proper medical care. As the night unfolds, his health starts to deteriorate fast.",2005-05-17,7.315,178,/c3B7GwMYgNi15VMdcKZawgt6mf5.jpg,ro,"['Ion Fiscuteanu', 'Luminița Gheorghiu', 'Doru Ana']",Cristi Puiu
308084,Tangerine,None,"It's Christmas Eve in Tinseltown and Sin-Dee is back on the block. Upon hearing that her pimp boyfriend hasn't been faithful during the 28 days she was locked up, the working girl and her best friend, Alexandra, embark on a mission to get to the bottom of the scandalous rumor. Their rip-roaring odyssey leads them through various subcultures of Los Angeles, including an Armenian family dealing with their own repercussions of infidelity.",2015-07-10,6.896,738,/EKLR5c61XQzBTeMokFrmS3kdt8.jpg,en,"['Kitana Kiki Rodriguez', 'Mya Taylor', 'Karren Karagulian']",Sean Baker
34070,Sånger från andra våningen,None,A monumental traffic jam serves as the backdrop for the lives of the inhabitants of a Swedish city.,2000-10-06,7.101,288,/xMZieoxiQ1hb5zraZlhzcvU7MGN.jpg,sv,"['Lars Nordh', 'Stefan Larsson', 'Bengt C.W. Carlsson']",Roy Andersson
336050,Saul fia,None,"In the horror of 1944 Auschwitz, a prisoner forced to burn the corpses of his own people finds moral survival trying to save from the flames the body of a boy he takes for his son, seeking to give him a proper jewish burial.",2015-06-11,7.1,1107,/9ZcX6NjCJam5uwkooXffhHI29Lj.jpg,hu,"['Géza Röhrig', 'Levente Molnár', 'Urs Rechn']",László Nemes
868859,Silent Light,None,"An old female voice narrates memories of growing up in a Singapore that no longer exists, the passing of a generation and her acceptance of death; deep into the night, mechanical fans rotate to the rhythm of passing wind, a mourner accompanied by restless phantoms and a lonely moth perched upon the yellow funeral tent; together they welcome the silent light of daybreak.",2015-01-01,0.0,0,/sVySpP66eNSR73fWSwLci5FUFbN.jpg,en,[],Liao Jiekai
58496,Senna,None,"The remarkable story of Brazilian racing driver Ayrton Senna, charting his physical and spiritual achievements on the track and off, his quest for perfection, and the mythical status he has since attained, is the subject of Senna, a documentary feature that spans the racing legend's years as an F1 driver, from his opening season in 1984 to his untimely death a decade later.",2010-10-07,8.118,1098,/nZbLCbRoP6iJq5sr8daHQzjnzFh.jpg,en,"['Ayrton Senna', 'Alain Prost', 'Frank Williams']",Asif Kapadia
84334,Searching for Sugar Man,None,"Two South Africans set out to discover what happened to their unlikely musical hero, the mysterious 1970s rock 'n' roller, Rodriguez.",2012-06-30,7.877,951,/ucM98HuBHSWmn44oiE83hIDc6VB.jpg,en,"['Stephen Segerman', 'Rodriguez', 'Regan Rodriguez']",Malik Bendjelloul
75233,"Oslo, 31. august",None,"One day in the life of Anders, a young recovering drug addict, who takes a brief leave from his treatment center to interview for a job and catch up with old friends in Oslo.",2011-08-31,7.477,458,/4lddePs5fHvj8ieVe6whe1qJMo5.jpg,no,"['Anders Danielsen Lie', 'Malin Crépin', 'Hans Olav Brenner']",Joachim Trier
336804,Mustang,None,"In a Turkish village, five orphaned sisters live under strict rule while members of their family prepare their arranged marriages.",2015-06-17,7.738,1399,/8lrsjdydRxhKlKiGuMbbzuFKrdN.jpg,tr,"['Güneş Nezihe Şensoy', 'Doğa Zeynep Doğuşlu', 'Elit İşcan']",Deniz Gamze Ergüven
43721,Margaret,None,"A detailed and compelling portrait of one of the most formidable characters in British politics as she faces her final days in power. The year is 1990 and Margaret Thatcher's support within the government is wavering - her hold on the premiership hangs in the balance. Then, long-serving politician Sir Geoffrey Howe resigns over Thatcher's attitude to Europe. His resignation speech sparks a chain of events that leads to the overthrow of Britain's first woman prime minister. This modern dramatic tragedy illustrates the strengths and fatal flaws of this iconic woman more clearly than ever before and reveals how the very aspects of her character that helped her secure power are the ones that ensured her downfall. Drama starring Lindsay Duncan.",2009-03-26,5.8,5,/n40sCmtEvjdvbPFZ5OhgHGYlLfh.jpg,en,"['Lindsay Duncan', 'Ian McDiarmid', 'Roger Allam']",James Kent
14048,Man on Wire,None,"On August 7th 1974, French tightrope walker Philippe Petit stepped out on a high wire, illegally rigged between New York's World Trade Center twin towers, then the world's tallest buildings. After nearly an hour of performing on the wire, 1,350 feet above the sidewalks of Manhattan, he was arrested. This fun and spellbinding documentary chronicles Philippe Petit's ""highest"" achievement.",2008-08-01,7.363,904,/1mS4rhIgHZcHIvf1beP9Av0Ui33.jpg,en,"['Philippe Petit', 'Jean François Heckel', 'Jean-Louis Blondeau']",James Marsh
323929,Krisha,None,"When Krisha returns to her estranged family for Thanksgiving dinner, past demons threaten to ruin the festivities.",2016-03-18,6.811,204,/xN4xhl5HYhfO9W8Y1ZZEnqmQEip.jpg,en,"['Krisha Fairchild', 'Alex Dobrenko', 'Robyn Fairchild']",Trey Edward Shults
515001,Jojo Rabbit,None,"A World War II satire that follows a lonely German boy whose world view is turned upside down when he discovers his single mother is hiding a young Jewish girl in their attic. Aided only by his idiotic imaginary friend, Adolf Hitler, Jojo must confront his blind nationalism.",2019-10-18,8.0,9883,/1mqL7VG4Ix8wmxwypmCA1HTHBky.jpg,en,"['Roman Griffin Davis', 'Thomasin McKenzie', 'Scarlett Johansson']",Taika Waititi
46738,Incendies,None,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",2010-09-17,8.093,2962,/yH6DAQVgbyj72S66gN4WWVoTjuf.jpg,fr,"['Lubna Azabal', 'Mélissa Désormeaux-Poulin', 'Maxim Gaudette']",Denis Villeneuve
1118367,Ida,None,"Alice, a young woman grieving the death of her mother, finds a friend in the older Ida, but her new friend seems to have sinister intentions.",2023-01-27,6.0,3,/eiJfvxFlbTKzbJSiFrDl5PvUpqM.jpg,fr,"['Annick Cornette', 'Margaux Colarusso', 'Vivian Audag']",Brandon Gotto
